time_bin	final_mean	SEM
00:00:00	-0.42097951275250434	0.08234675710236715
00:01:00	-0.4655920456479019	0.08175749374942373
00:02:00	-0.47557937263097516	0.08130379791014201
00:03:00	-0.484225208998193	0.08171254029720285
00:04:00	-0.4803862940137564	0.08294864678106109
00:05:00	-0.475231809906294	0.08318629758605213
00:06:00	-0.4752743753947669	0.08372907657136365
00:07:00	-0.472617768396565	0.08449452365169809
00:08:00	-0.46982445381416005	0.08390498943783697
00:09:00	-0.4650869938573301	0.08359085235402619
00:10:00	-0.4588106755043791	0.08560182640696937
00:11:00	-0.4492709891359793	0.08696031830291065
00:12:00	-0.432328532007907	0.08946177756403204
00:13:00	-0.4271998430490246	0.09055825015209533
00:14:00	-0.42832251961210677	0.08933866547448277
00:15:00	-0.424263280314331	0.08963699218478763
00:16:00	-0.4177700303103336	0.08892352797788075
00:17:00	-0.42081677592123923	0.08832404670257268
00:18:00	-0.439936303656575	0.08156845183085464
00:19:00	-0.4427049762096665	0.08074027952613128
00:20:00	-0.4508485097650539	0.07771080808439575
00:21:00	-0.45388299777514823	0.07756483776845517
00:22:00	-0.4617202632850697	0.07726983873155362
00:23:00	-0.4704450771716514	0.07651377993223389
00:24:00	-0.46597163866739605	0.07778323555598786
00:25:00	-0.4628031981615694	0.0779200319468569
00:26:00	-0.45822257517034604	0.08018197126030036
00:27:00	-0.45633724555335503	0.0811522220483743
00:28:00	-0.4646016207402472	0.08018410811998776
00:29:00	-0.47419313127168755	0.07798276881230391
00:30:00	-0.4840004539492691	0.07623962053716014
00:31:00	-0.49168320679182786	0.07529797330568028
00:32:00	-0.48595715292465835	0.07336490076342701
00:33:00	-0.48573289143538356	0.07375678547154492
00:34:00	-0.49093850033066994	0.0718435333709592
00:35:00	-0.49004915939856775	0.072081111494884
00:36:00	-0.4776388459881532	0.07181579743391947
00:37:00	-0.48789842849849935	0.06804520791824571
00:38:00	-0.48870326418366883	0.06728131895847167
00:39:00	-0.49458342803413363	0.06500216120388273
00:40:00	-0.49404546417277967	0.06363019140542088
00:41:00	-0.4962398884914221	0.063918913446804
00:42:00	-0.5082648686027019	0.06331805385162045
00:43:00	-0.4970413469306626	0.066002591220573
00:44:00	-0.4869032273690063	0.06806145203225261
00:45:00	-0.47660373309874715	0.07137540124749035
00:46:00	-0.4813915765958125	0.07074957687587048
00:47:00	-0.48583282442552284	0.06803346734682067
00:48:00	-0.4825642920730181	0.0676796746710613
00:49:00	-0.4763405422775978	0.06801434222751339
00:50:00	-0.4756132674732141	0.06832163189862119
00:51:00	-0.48087500577960424	0.06645092899155979
00:52:00	-0.47406994360209	0.06536998709874937
00:53:00	-0.473683497508136	0.06367604811204472
00:54:00	-0.4669929802617427	0.06445111467386778
00:55:00	-0.47613355885477854	0.06429472042804836
00:56:00	-0.47830304086244047	0.06377789225199386
00:57:00	-0.47941919431679825	0.06492179137422602
00:58:00	-0.4671461307613938	0.06533736814449606
00:59:00	-0.45209314410371115	0.06585337217206458
01:00:00	-0.44459800152966794	0.06818101272743633
01:01:00	-0.44499739496936946	0.06800361409986845
01:02:00	-0.4464696133169694	0.06901532625858467
01:03:00	-0.4410258477840223	0.07076783645936204
01:04:00	-0.4325152613030151	0.0717571685131691
01:05:00	-0.4309756033173999	0.07055820324224779
01:06:00	-0.44088516771369596	0.07054034311476755
01:07:00	-0.43459689488377995	0.07333533342908596
01:08:00	-0.43540639487781274	0.07387881702785402
01:09:00	-0.42424245525206794	0.07662628947465319
01:10:00	-0.41535272171578347	0.08023687703464644
01:11:00	-0.40171365441767093	0.08455290609901157
01:12:00	-0.39618771972874883	0.0844588683127699
01:13:00	-0.39594050179885837	0.0905028895377214
01:14:00	-0.403949960792561	0.0876680102564255
01:15:00	-0.4098080136033261	0.08769281825860406
01:16:00	-0.41208682849564177	0.0877426316223907
01:17:00	-0.41176313023475153	0.08742893436508001
01:18:00	-0.40990271548691976	0.08692055981057668
01:19:00	-0.4095208159478981	0.08536463191633549
01:20:00	-0.40310175231381196	0.08423356857451542
01:21:00	-0.3936456089164432	0.08610132165910818
01:22:00	-0.40153815149526584	0.08426757245902539
01:23:00	-0.4020796253228898	0.08616907720122294
01:24:00	-0.3971729311298026	0.08737157784977742
01:25:00	-0.3823014271560803	0.09098632838479931
01:26:00	-0.38334232154268466	0.09060181500716172
01:27:00	-0.37542643842809326	0.09359023308338654
01:28:00	-0.3748666211596803	0.0986548735592932
01:29:00	-0.3781922435085805	0.09775869944575312
01:30:00	-0.3813625041311493	0.09603147706147613
01:31:00	-0.3686908570003571	0.09519714988781208
01:32:00	-0.36149067572427834	0.0981294557832947
01:33:00	-0.36338473225405654	0.0964135308595419
01:34:00	-0.36493287344950487	0.09516715950868186
01:35:00	-0.370008243340982	0.09568171189635634
01:36:00	-0.37400157458599875	0.09537559006814814
01:37:00	-0.3850809196357568	0.09492094147495503
01:38:00	-0.3931560342661981	0.09260612452474226
01:39:00	-0.40804264232174847	0.09244140920923026
01:40:00	-0.41266715002797505	0.09032102654247431
01:41:00	-0.42787810329019554	0.08604545994318255
01:42:00	-0.4395166989841156	0.08249646529053645
01:43:00	-0.45438950933612765	0.07977829327886794
01:44:00	-0.45273553238840564	0.08103767003320346
01:45:00	-0.4605819926927747	0.07977258882287047
01:46:00	-0.46612206086986924	0.07891448938861462
01:47:00	-0.4663499505183896	0.07808427300352216
01:48:00	-0.4737153873866188	0.0767246622486004
01:49:00	-0.4799349735013912	0.07550471169937034
01:50:00	-0.48194993821032206	0.07561255330260079
01:51:00	-0.4893651928847985	0.07442492735785798
01:52:00	-0.4851643848643096	0.07393209155591926
01:53:00	-0.48983679184352474	0.07264190649461046
01:54:00	-0.5064723110160502	0.0685401064508425
01:55:00	-0.5230398757901273	0.06475258684670777
01:56:00	-0.5287243457323407	0.06270237836474363
01:57:00	-0.5392182659696149	0.061072244029333166
01:58:00	-0.5488200693203269	0.05853109590170331
01:59:00	-0.5495718323083914	0.057851571472276875
02:00:00	-0.546143692657859	0.057486265641042186
02:01:00	-0.5475460086544127	0.054993518098982445
02:02:00	-0.5537554953076206	0.05297918471035676
02:03:00	-0.5586602579566431	0.05333711597386444
02:04:00	-0.5641934181456608	0.05379428632487005
02:05:00	-0.5657603999812467	0.053766152045552094
02:06:00	-0.5576060168115162	0.05574296281840071
02:07:00	-0.5538148336096865	0.05767477496394457
