time_bin	animal_1	animal_2	animal_3
00:41:00	-0.3670003699302169	-0.6392200209230092	-0.6038055583495032
00:42:00	-0.3670003699302169	-0.6392200209230092	-0.6038055583495032
00:43:00	-0.3670003699302169	-0.6392200209230092	-0.6038055583495032
00:44:00	-0.3670003699302169	-0.6464137170013222	-0.6038055583495032
00:45:00	-0.3670003699302169	-0.6608011091579483	-0.6038055583495032
00:46:00	-0.3670003699302169	-0.6751885013145744	-0.6038055583495032
00:47:00	-0.3670003699302169	-0.6751885013145744	-0.6038055583495032
00:48:00	-0.3670003699302169	-0.6751885013145744	-0.6038055583495032
00:49:00	-0.3670003699302169	-0.6751885013145744	-0.6038055583495032
00:50:00	-0.3670003699302169	-0.6823821973928874	-0.6038055583495032
00:51:00	-0.3670003699302169	-0.6823821973928874	-0.6038055583495032
00:52:00	-0.3670003699302169	-0.6823821973928874	-0.6038055583495032
00:53:00	-0.3670003699302169	-0.6823821973928874	-0.6038055583495032
00:54:00	-0.3670003699302169	-0.6823821973928874	-0.6038055583495032
00:55:00	-0.3670003699302169	-0.6823821973928874	-0.6038055583495032
00:56:00	-0.3670003699302169	-0.6823821973928874	-0.6038055583495032
00:57:00	-0.3670003699302169	-0.6823821973928874	-0.6038055583495032
00:58:00	-0.374268337424219	-0.6823821973928874	-0.6038055583495032
00:59:00	-0.3815363049182212	-0.6823821973928874	-0.6038055583495032
01:00:00	-0.41787614238823195	-0.6823821973928874	-0.6038055583495032
01:01:00	-0.4396800448702385	-0.6823821973928874	-0.6038055583495032
01:02:00	-0.44694801236424064	-0.6823821973928874	-0.6038055583495032
01:03:00	-0.46148394735224496	-0.6823821973928874	-0.6038055583495032
01:04:00	-0.48328784983425144	-0.6895758934712004	-0.6038055583495032
01:05:00	-0.48328784983425144	-0.6104452366097571	-0.6038055583495032
01:06:00	-0.5268956547982644	-0.596057844453131	-0.6038055583495032
01:07:00	-0.6286471997142946	-0.588864148374818	-0.6038055583495032
01:08:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:09:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:10:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:11:00	-0.6504511021963011	-0.588864148374818	-0.6038055583495032
01:12:00	-0.6504511021963011	-0.588864148374818	-0.6038055583495032
01:13:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:14:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:15:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:16:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:17:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:18:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:19:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:20:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:21:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:22:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:23:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:24:00	-0.6359151672082968	-0.588864148374818	-0.6038055583495032
01:25:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:26:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:27:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:28:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:29:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:30:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:31:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:32:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:33:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:34:00	-0.5850393947502817	-0.588864148374818	-0.6038055583495032
01:35:00	-0.5850393947502817	-0.6679948052362613	-0.6038055583495032
01:36:00	-0.5850393947502817	-0.6823821973928874	-0.6038055583495032
01:37:00	-0.5850393947502817	-0.6895758934712004	-0.6038055583495032
01:38:00	-0.5850393947502817	-0.6895758934712004	-0.6038055583495032
01:39:00	-0.5850393947502817	-0.6895758934712004	-0.5956330809364784
01:40:00	-0.5850393947502817	-0.6895758934712004	-0.5956330809364784
01:41:00	-0.5850393947502817	-0.6895758934712004	-0.5956330809364784
01:42:00	-0.5850393947502817	-0.6895758934712004	-0.5956330809364784
01:43:00	-0.599575329738286	-0.6895758934712004	-0.5956330809364784
01:44:00	-0.599575329738286	-0.6895758934712004	-0.5956330809364784
01:45:00	-0.599575329738286	-0.6895758934712004	-0.5956330809364784
01:46:00	-0.599575329738286	-0.6895758934712004	-0.5956330809364784
01:47:00	-0.599575329738286	-0.6895758934712004	-0.5956330809364784
01:48:00	-0.599575329738286	-0.6895758934712004	-0.5956330809364784
01:49:00	-0.599575329738286	-0.6895758934712004	-0.5956330809364784
01:50:00	-0.599575329738286	-0.6895758934712004	-0.5792881261104286
01:51:00	-0.599575329738286	-0.6895758934712004	-0.5711156486974038
01:52:00	-0.5850393947502817	-0.6895758934712004	-0.5465982164583292
01:53:00	-0.5632354922682752	-0.6895758934712004	-0.5465982164583292
01:54:00	-0.5632354922682752	-0.6895758934712004	-0.5465982164583292
01:55:00	-0.6141112647262903	-0.6895758934712004	-0.5465982164583292
01:56:00	-0.6141112647262903	-0.6895758934712004	-0.5465982164583292
01:57:00	-0.6141112647262903	-0.6895758934712004	-0.5465982164583292
01:58:00	-0.6141112647262903	-0.6895758934712004	-0.5465982164583292
01:59:00	-0.6141112647262903	-0.6895758934712004	-0.5465982164583292
02:00:00	-0.6068432972322881	-0.6895758934712004	-0.5465982164583292
02:01:00	-0.5850393947502817	-0.6895758934712004	-0.5465982164583292
02:02:00	-0.40334020740022763	-0.6895758934712004	-0.5465982164583292
02:03:00	-0.3088566299781996	-0.6895758934712004	-0.5465982164583292
02:04:00	-0.279784760002191	-0.6895758934712004	-0.5465982164583292
02:05:00	-0.27251679250818883	-0.6895758934712004	-0.5465982164583292
02:06:00	-0.12715744262814554	-0.6895758934712004	-0.5465982164583292
02:07:00	-0.11988947513414339	-0.6895758934712004	-0.5465982164583292
02:08:00	-0.1126215076401412	-0.6895758934712004	-0.5465982164583292
02:09:00	-0.10535354014613904	-0.6895758934712004	-0.554770693871354
02:10:00	-0.10535354014613904	-0.6895758934712004	-0.554770693871354
02:11:00	0.04000580973390416	-0.6895758934712004	-0.554770693871354
02:12:00	0.08361361469791712	-0.6895758934712004	-0.5384257390453043
02:13:00	0.08361361469791712	-0.6895758934712004	-0.5384257390453043
02:14:00	0.08361361469791712	-0.6895758934712004	-0.5384257390453043
02:15:00	0.08361361469791712	-0.6895758934712004	-0.5384257390453043
02:16:00	0.08361361469791712	-0.6895758934712004	-0.5384257390453043
02:17:00	0.08361361469791712	-0.6895758934712004	-0.5384257390453043
02:18:00	0.08361361469791712	-0.6895758934712004	-0.5384257390453043
02:19:00	0.08361361469791712	-0.6895758934712004	-0.5384257390453043
02:20:00	0.08361361469791712	-0.6895758934712004	-0.554770693871354
02:21:00	0.08361361469791712	-0.6895758934712004	-0.5629431712843789
02:22:00	0.0690776797099128	-0.6895758934712004	-0.5874606035234535
02:23:00	0.047273777227906294	-0.6895758934712004	-0.5874606035234535
02:24:00	0.047273777227906294	-0.6895758934712004	-0.5874606035234535
02:25:00	0.047273777227906294	-0.6895758934712004	-0.5874606035234535
02:26:00	0.047273777227906294	-0.6895758934712004	-0.5874606035234535
02:27:00	0.047273777227906294	-0.6895758934712004	-0.5874606035234535
02:28:00	0.047273777227906294	-0.6895758934712004	-0.5874606035234535
02:29:00	0.047273777227906294	-0.6895758934712004	-0.5874606035234535
02:30:00	0.04000580973390416	-0.6895758934712004	-0.5874606035234535
02:31:00	0.018201907251897576	-0.6895758934712004	-0.5874606035234535
02:32:00	-0.16349728009815637	-0.6895758934712004	-0.5874606035234535
02:33:00	-0.23617695503817793	-0.6895758934712004	-0.5874606035234535
02:34:00	-0.2652488250141866	-0.6895758934712004	-0.5874606035234535
02:35:00	-0.2725167925081888	-0.6895758934712004	-0.5874606035234535
02:36:00	-0.417876142388232	-0.6895758934712004	-0.5874606035234535
02:37:00	-0.4251441098822341	-0.6895758934712004	-0.5874606035234535
02:38:00	-0.4324120773762363	-0.6895758934712004	-0.5874606035234535
02:39:00	-0.4396800448702385	-0.6895758934712004	-0.5874606035234535
02:40:00	-0.4396800448702385	-0.6895758934712004	-0.5874606035234535
02:41:00	-0.5850393947502817	-0.6895758934712004	-0.5874606035234535
02:42:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:43:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:44:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:45:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:46:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:47:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:48:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:49:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:50:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:51:00	-0.6286471997142946	-0.6895758934712004	-0.6038055583495032
02:52:00	-0.6213792322202925	-0.6895758934712004	-0.6038055583495032
02:53:00	-0.6068432972322881	-0.6895758934712004	-0.6038055583495032
02:54:00	-0.5923073622442838	-0.6895758934712004	-0.6038055583495032
02:55:00	-0.5705034597622773	-0.6895758934712004	-0.6038055583495032
02:56:00	-0.5486995572802709	-0.6895758934712004	-0.6038055583495032
02:57:00	-0.5341636222922665	-0.6895758934712004	-0.6038055583495032
02:58:00	-0.5123597198102601	-0.6895758934712004	-0.6038055583495032
02:59:00	-0.5050917523162579	-0.6895758934712004	-0.6038055583495032
03:00:00	-0.4905558173282536	-0.6895758934712004	-0.6038055583495032
03:01:00	-0.4687519148462471	-0.6895758934712004	-0.6038055583495032
03:02:00	-0.4542159798582428	-0.6823821973928874	-0.6038055583495032
03:03:00	-0.4542159798582428	-0.6608011091579483	-0.6038055583495032
03:04:00	-0.4396800448702385	-0.6536074130796353	-0.6038055583495032
03:05:00	-0.4251441098822341	-0.6536074130796353	-0.6038055583495032
03:06:00	-0.3960722399062255	-0.6320263248446962	-0.6038055583495032
03:07:00	-0.38153630491822116	-0.6248326287663832	-0.6038055583495032
03:08:00	-0.38153630491822116	-0.6248326287663832	-0.6038055583495032
03:09:00	-0.38153630491822116	-0.6248326287663832	-0.6038055583495032
03:10:00	-0.3451964674482104	-0.6248326287663832	-0.6038055583495032
03:11:00	-0.2870527274961931	-0.6248326287663832	-0.6038055583495032
03:12:00	-0.2725167925081888	-0.6104452366097571	-0.6038055583495032
03:13:00	-0.25798085752018446	-0.588864148374818	-0.6038055583495032
03:14:00	-0.25798085752018446	-0.588864148374818	-0.6038055583495032
03:15:00	-0.23617695503817798	-0.581670452296505	-0.6038055583495032
03:16:00	-0.22164102005017366	-0.5672830601398791	-0.6038055583495032
03:17:00	-0.2143730525561715	-0.5672830601398791	-0.6038055583495032
03:18:00	-0.2143730525561715	-0.5672830601398791	-0.6038055583495032
03:19:00	-0.2143730525561715	-0.5672830601398791	-0.6038055583495032
03:20:00	-0.2143730525561715	-0.5672830601398791	-0.6038055583495032
03:21:00	-0.2143730525561715	-0.5672830601398791	-0.6038055583495032
03:22:00	-0.22164102005017366	-0.54570197190494	-0.6038055583495032
03:23:00	-0.23617695503817798	-0.4162154424953054	-0.6038055583495032
03:24:00	-0.25071289002618224	-0.4162154424953054	-0.6038055583495032
03:25:00	-0.2725167925081888	-0.4162154424953054	-0.6038055583495032
03:26:00	-0.29432069499019525	-0.4162154424953054	-0.6038055583495032
03:27:00	-0.30885662997819957	-0.4162154424953054	-0.6038055583495032
03:28:00	-0.33066053246020605	-0.4162154424953054	-0.6038055583495032
03:29:00	-0.3379284999542082	-0.4162154424953054	-0.6038055583495032
03:30:00	-0.3524644349422125	-0.4162154424953054	-0.6038055583495032
03:31:00	-0.374268337424219	-0.4162154424953054	-0.6038055583495032
03:32:00	-0.3888042724122233	-0.4234091385736185	-0.6038055583495032
03:33:00	-0.4106081748942298	-0.44499022680855754	-0.6038055583495032
03:34:00	-0.4251441098822341	-0.4521839228868706	-0.6038055583495032
03:35:00	-0.43968004487023843	-0.4521839228868706	-0.6038055583495032
03:36:00	-0.46875191484624706	-0.47376501112180963	-0.6038055583495032
03:37:00	-0.4832878498342514	-0.4809587072001227	-0.6038055583495032
03:38:00	-0.4832878498342514	-0.4809587072001227	-0.6038055583495032
03:39:00	-0.4832878498342514	-0.4809587072001227	-0.6038055583495032
03:40:00	-0.5196276873042622	-0.4809587072001227	-0.6038055583495032
03:41:00	-0.5777714272562795	-0.4809587072001227	-0.6038055583495032
03:42:00	-0.5923073622442838	-0.49534609935674867	-0.6038055583495032
03:43:00	-0.599575329738286	-0.5169271875916878	-0.6038055583495032
03:44:00	-0.5850393947502817	-0.5169271875916878	-0.6038055583495032
03:45:00	-0.5850393947502817	-0.5241208836700009	-0.6038055583495032
03:46:00	-0.5923073622442838	-0.5385082758266269	-0.6038055583495032
03:47:00	-0.599575329738286	-0.5385082758266269	-0.6038055583495032
03:48:00	-0.599575329738286	-0.5385082758266269	-0.6038055583495032
03:49:00	-0.599575329738286	-0.5385082758266269	-0.6038055583495032
03:50:00	-0.599575329738286	-0.5385082758266269	-0.6038055583495032
03:51:00	-0.599575329738286	-0.5385082758266269	-0.6038055583495032
03:52:00	-0.599575329738286	-0.560089364061566	-0.6038055583495032
03:53:00	-0.5923073622442838	-0.6895758934712004	-0.6038055583495032
03:54:00	-0.5777714272562795	-0.6895758934712004	-0.6038055583495032
03:55:00	-0.5777714272562795	-0.6895758934712004	-0.6038055583495032
03:56:00	-0.5486995572802709	-0.6895758934712004	-0.6038055583495032
03:57:00	-0.5123597198102601	-0.6895758934712004	-0.6038055583495032
03:58:00	-0.4905558173282536	-0.6895758934712004	-0.6038055583495032
03:59:00	-0.4542159798582428	-0.6895758934712004	-0.6038055583495032
04:00:00	-0.4324120773762363	-0.6823821973928874	-0.6038055583495032
04:01:00	-0.42514410988223417	-0.6823821973928874	-0.6038055583495032
04:02:00	-0.39607223990622553	-0.6679948052362613	-0.6038055583495032
04:03:00	-0.3670003699302169	-0.6679948052362613	-0.6038055583495032
04:04:00	-0.3597324024362147	-0.6679948052362613	-0.6038055583495032
04:05:00	-0.34519646744821036	-0.6608011091579483	-0.6038055583495032
04:06:00	-0.31612459747220173	-0.6392200209230092	-0.6038055583495032
04:07:00	-0.2870527274961931	-0.6032515405314441	-0.6038055583495032
04:08:00	-0.2579808575201844	-0.6032515405314441	-0.6038055583495032
04:09:00	-0.2143730525561715	-0.596057844453131	-0.6038055583495032
04:10:00	-0.19256915007416503	-0.574476756218192	-0.6038055583495032
04:11:00	-0.14896134511015205	-0.574476756218192	-0.6038055583495032
04:12:00	-0.1053535401461391	-0.574476756218192	-0.6038055583495032
04:13:00	-0.09081760515813475	-0.574476756218192	-0.6038055583495032
04:14:00	-0.07628167017013049	-0.567283060139879	-0.6038055583495032
04:15:00	-0.06901370267612827	-0.567283060139879	-0.6038055583495032
04:16:00	-0.032673865206117564	-0.5528956679832528	-0.6038055583495032
04:17:00	0.003665972263893341	-0.5241208836700009	-0.6038055583495032
04:18:00	0.03273784223990192	-0.5241208836700009	-0.6038055583495032
04:19:00	0.06180971221591061	-0.5241208836700009	-0.6038055583495032
04:20:00	0.09088158219191922	-0.5241208836700009	-0.6038055583495032
04:21:00	0.1126854846739257	-0.5241208836700009	-0.6038055583495032
04:22:00	0.13448938715593212	-0.5169271875916878	-0.6038055583495032
04:23:00	0.14902532214393643	-0.5025397954350618	-0.6038055583495032
04:24:00	0.1708292246259429	-0.5025397954350618	-0.6038055583495032
04:25:00	0.21443702958995597	-0.5025397954350618	-0.6038055583495032
04:26:00	0.21443702958995597	-0.5025397954350618	-0.6038055583495032
04:27:00	0.22170499708395808	-0.5025397954350618	-0.6038055583495032
04:28:00	0.22897296457796024	-0.5025397954350618	-0.6038055583495032
04:29:00	0.21443702958995592	-0.5025397954350618	-0.6038055583495032
04:30:00	0.20716906209595376	-0.5097334915133748	-0.6038055583495032
04:31:00	0.21443702958995592	-0.5097334915133748	-0.6038055583495032
04:32:00	0.21443702958995597	-0.5241208836700008	-0.6038055583495032
04:33:00	0.22170499708395797	-0.5241208836700008	-0.6038055583495032
04:34:00	0.2580448345539689	-0.5241208836700008	-0.6038055583495032
04:35:00	0.28711670452997756	-0.5313145797483139	-0.6038055583495032
04:36:00	0.2943846720239797	-0.552895667983253	-0.6038055583495032
04:37:00	0.28711670452997756	-0.588864148374818	-0.6038055583495032
04:38:00	0.2798487370359754	-0.581670452296505	-0.6038055583495032
04:39:00	0.2725807695419733	-0.588864148374818	-0.6038055583495032
04:40:00	0.2725807695419732	-0.6104452366097571	-0.6038055583495032
04:41:00	0.2507768670599667	-0.6104452366097571	-0.6038055583495032
04:42:00	0.22897296457796032	-0.6104452366097571	-0.6038055583495032
04:43:00	0.23624093207196245	-0.6104452366097571	-0.6038055583495032
04:44:00	0.22897296457796024	-0.6176389326880702	-0.6038055583495032
04:45:00	0.21443702958995586	-0.6176389326880702	-0.6038055583495032
04:46:00	0.2725807695419732	-0.6320263248446962	-0.6038055583495032
04:47:00	0.2507768670599667	-0.6464137170013222	-0.6038055583495032
04:48:00	0.23624093207196234	-0.6464137170013222	-0.6038055583495032
04:49:00	0.21443702958995586	-0.6464137170013222	-0.6038055583495032
04:50:00	0.2289729645779603	-0.6176389326880702	-0.6038055583495032
04:51:00	0.20716906209595387	-0.6104452366097571	-0.6038055583495032
04:52:00	0.19263312710794944	-0.6176389326880702	-0.6038055583495032
04:53:00	0.18536515961394728	-0.6320263248446962	-0.6038055583495032
04:54:00	0.17809719211994518	-0.6320263248446962	-0.6038055583495032
04:55:00	0.1417573546499344	-0.6320263248446962	-0.6038055583495032
04:56:00	0.12722141966193	-0.6320263248446962	-0.6038055583495032
04:57:00	0.08361361469791712	-0.6320263248446962	-0.6038055583495032
04:58:00	0.0545417447219084	-0.6248326287663832	-0.6038055583495032
04:59:00	0.03273784223990192	-0.6248326287663832	-0.6038055583495032
05:00:00	0.018201907251897603	-0.6032515405314441	-0.6038055583495032
05:01:00	0.018201907251897603	-0.6032515405314441	-0.6038055583495032
05:02:00	0.0036659722638932857	-0.596057844453131	-0.6038055583495032
05:03:00	-0.03267386520611751	-0.574476756218192	-0.6038055583495032
05:04:00	-0.07628167017013046	-0.574476756218192	-0.6038055583495032
05:05:00	-0.11988947513414341	-0.574476756218192	-0.6038055583495032
05:06:00	-0.14169337761614986	-0.574476756218192	-0.6038055583495032
05:07:00	-0.15622931260415418	-0.560089364061566	-0.6038055583495032
05:08:00	-0.1562293126041542	-0.567283060139879	-0.6038055583495032
05:09:00	-0.192569150074165	-0.560089364061566	-0.6038055583495032
05:10:00	-0.2143730525561715	-0.5241208836700009	-0.6038055583495032
05:11:00	-0.23617695503817798	-0.4521839228868706	-0.6038055583495032
05:12:00	-0.2507128900261823	-0.3226973934772361	-0.6038055583495032
05:13:00	-0.2725167925081888	-0.30831000132061004	-0.6038055583495032
05:14:00	-0.27978476000219094	-0.30831000132061004	-0.6038055583495032
05:15:00	-0.2725167925081888	-0.30831000132061004	-0.6038055583495032
05:16:00	-0.3670003699302168	-0.30831000132061004	-0.6038055583495032
05:17:00	-0.38153630491822116	-0.3226973934772361	-0.6038055583495032
05:18:00	-0.38153630491822116	-0.3226973934772361	-0.6038055583495032
05:19:00	-0.374268337424219	-0.3226973934772361	-0.6038055583495032
05:20:00	-0.3888042724122233	-0.3514721777904882	-0.6038055583495032
05:21:00	-0.3524644349422125	-0.3586658738688012	-0.6038055583495032
05:22:00	-0.3306605324602061	-0.3586658738688012	-0.6038055583495032
05:23:00	-0.330660532460206	-0.3586658738688012	-0.6038055583495032
05:24:00	-0.3451964674482104	-0.3586658738688012	-0.6038055583495032
05:25:00	-0.3451964674482104	-0.3586658738688012	-0.6038055583495032
05:26:00	-0.34519646744821036	-0.3586658738688012	-0.6038055583495032
05:27:00	-0.30885662997819957	-0.3586658738688012	-0.6038055583495032
05:28:00	-0.2725167925081888	-0.3658595699471142	-0.6038055583495032
05:29:00	-0.2725167925081888	-0.3658595699471142	-0.6038055583495032
05:30:00	-0.22890898754417582	-0.3802469621037403	-0.6038055583495032
05:31:00	-0.22890898754417582	-0.3802469621037403	-0.6038055583495032
05:32:00	-0.20710508506216932	-0.3874406581820533	-0.6038055583495032
05:33:00	-0.192569150074165	-0.4090217464169924	-0.6038055583495032
05:34:00	-0.17076524759215855	-0.4090217464169924	-0.6038055583495032
05:35:00	-0.14896134511015205	-0.4090217464169924	-0.6038055583495032
05:36:00	-0.1416933776161499	-0.39463435426036636	-0.6038055583495032
05:37:00	-0.11988947513414344	-0.4090217464169924	-0.6038055583495032
05:38:00	-0.1053535401461391	-0.4090217464169924	-0.6038055583495032
05:39:00	-0.09081760515813478	-0.4162154424953054	-0.5302532616322795
05:40:00	-0.047209800194121826	-0.4306028346519315	-0.5302532616322795
05:41:00	-0.03267386520611748	-0.49534609935674867	-0.5302532616322795
05:42:00	-0.010869962724111004	-0.6248326287663832	-0.5220807842192545
05:43:00	0.010933939757895472	-0.6392200209230092	-0.5139083068062298
05:44:00	0.05454174472190844	-0.6392200209230092	-0.5139083068062298
05:45:00	0.0763456472039149	-0.6392200209230092	-0.5139083068062298
05:46:00	0.09814954968592138	-0.6392200209230092	-0.5139083068062298
05:47:00	0.12722141966193004	-0.6392200209230092	-0.5139083068062298
05:48:00	0.14175735464993436	-0.6392200209230092	-0.5139083068062298
05:49:00	0.15629328963793868	-0.6392200209230092	-0.5057358293932048
05:50:00	0.17082922462594302	-0.6392200209230092	-0.49756335198018
05:51:00	0.1562932896379387	-0.6392200209230092	-0.48939087456715513
05:52:00	0.1490253221439365	-0.6392200209230092	-0.47304591974110544
05:53:00	0.1635612571319409	-0.596057844453131	-0.45670096491505574
05:54:00	0.16356125713194083	-0.581670452296505	-0.3668037133717822
05:55:00	0.170829224625943	-0.581670452296505	-0.3668037133717822
05:56:00	0.1562932896379387	-0.5744767562181919	-0.3668037133717822
05:57:00	0.11995345216792788	-0.5744767562181919	-0.3668037133717822
05:58:00	0.10541751717992356	-0.5744767562181919	-0.3668037133717822
05:59:00	0.14175735464993433	-0.5744767562181919	-0.3668037133717822
06:00:00	0.11995345216792788	-0.581670452296505	-0.35863123595875734
06:01:00	0.1344893871559322	-0.581670452296505	-0.3504587585457325
06:02:00	0.11995345216792788	-0.581670452296505	-0.3422862811327076
06:03:00	0.10541751717992356	-0.581670452296505	-0.3259413263066579
06:04:00	0.10541751717992356	-0.581670452296505	-0.317768848893633
06:05:00	0.08361361469791706	-0.581670452296505	-0.317768848893633
06:06:00	0.0763456472039149	-0.596057844453131	-0.317768848893633
06:07:00	0.08361361469791709	-0.588864148374818	-0.317768848893633
06:08:00	0.06180971221591064	-0.588864148374818	-0.2769064618285087
06:09:00	0.05454174472190845	-0.588864148374818	-0.3259413263066579
06:10:00	0.010933939757895472	-0.6104452366097571	-0.3014238940675833
06:11:00	0.0036659722638933134	-0.6176389326880701	-0.29325141665455845
06:12:00	-0.025405897712115322	-0.6104452366097571	-0.29325141665455845
06:13:00	-0.047209800194121826	-0.6032515405314441	-0.2850789392415336
06:14:00	-0.09808557265213691	-0.6032515405314441	-0.26873398441548385
06:15:00	-0.1344254101221477	-0.6032515405314441	-0.25238902958943416
06:16:00	-0.1634972800981564	-0.6032515405314441	-0.22787159735035956
06:17:00	-0.18530118258016287	-0.6032515405314441	-0.19518168769826008
06:18:00	-0.19983711756816716	-0.6032515405314441	-0.1706642554591855
06:19:00	-0.22890898754417582	-0.596057844453131	-0.15431930063313576
06:20:00	-0.25798085752018446	-0.588864148374818	-0.13797434580708606
06:21:00	-0.2725167925081888	-0.588864148374818	-0.11345691356801149
06:22:00	-0.2943206949901952	-0.588864148374818	-0.10528443615498662
06:23:00	-0.3233925649662039	-0.6320263248446962	-0.08893948132893689
06:24:00	-0.33792849995420826	-0.6464137170013222	-0.13797434580708604
06:25:00	-0.33066053246020605	-0.6464137170013222	-0.11345691356801146
06:26:00	-0.3161245974722018	-0.6536074130796353	-0.10528443615498662
06:27:00	-0.28705272749619315	-0.6536074130796353	-0.07259452650288722
06:28:00	-0.2943206949901952	-0.6536074130796353	-0.03990461685078772
06:29:00	-0.3161245974722017	-0.6536074130796353	-0.015387184611713178
06:30:00	-0.3379284999542082	-0.6464137170013222	-0.0072147071986883304
06:31:00	-0.3597324024362146	-0.6320263248446962	0.0009577702143365174
06:32:00	-0.3670003699302168	-0.6320263248446962	0.009130247627361476
06:33:00	-0.3597324024362147	-0.6104452366097571	0.009130247627361476
