	animal_1	animal_2	animal_3	animal_4	animal_5	animal_6	animal_7	animal_8	animal_9	animal_10	animal_11	animal_12	animal_13	animal_14	animal_15	animal_16	animal_17	animal_18	animal_19	animal_20	animal_21	animal_22	animal_23	animal_24	animal_25	animal_26	animal_27	animal_28	animal_29	animal_30	animal_31	animal_32
00:19:00	-0.44694801236424064	-0.567283060139879	-0.6038055583495032	-0.31513418142199556	-0.6513215524360925	-0.5098445069813855	-0.666638004988299	-0.6559419691722805	-0.6818293452555046	-0.6069166372470849	-0.2759705119617709	-0.6577011718081196	-0.6824863435015758	-0.6872263475085738	-0.7391774564999701	-0.6889921836512224	-0.7033574256446747	-1.0081376804911677	-0.757511170995259	-0.7629761240220723	-0.46671103883224024	-0.0306577237039828	-1.0403933451079825	0.6238435005710745	0.6566706155495182	0.036848726647029775	0.4629569373088896	-0.6793325922267477	0.3310206800447791	-0.29568460779391076	0.013170818511828396	-1.1090919652369355
00:20:00	-0.46148394735224496	-0.560089364061566	-0.6038055583495032	-0.3459339947530198	-0.6513215524360925	-0.5098445069813855	-0.666638004988299	-0.6559419691722805	-0.6818293452555046	-0.6069166372470849	-0.2759705119617709	-0.6868557299238736	-0.6824863435015758	-0.6872263475085738	-0.755439466997102	-0.6889921836512224	-0.7102196642982859	-1.0081376804911677	-0.7324218366627875	-0.6936335339191725	-0.4058084634269248	-0.0306577237039828	-1.0517516330210972	0.6119527251909083	0.49619258903376984	0.011763151739606029	0.447180622176967	-0.6793325922267477	0.3122016244241467	-0.3267881336650045	-0.022846167360675303	-1.1240701321302011
00:21:00	-0.46148394735224496	-0.560089364061566	-0.6038055583495032	-0.3690338547512879	-0.6513215524360925	-0.5098445069813855	-0.666638004988299	-0.6559419691722805	-0.6818293452555046	-0.6069166372470849	-0.2759705119617709	-0.7111511950203351	-0.6824863435015758	-0.6872263475085738	-0.7798324827427997	-0.6889921836512224	-0.7308063802591196	-1.0081376804911677	-0.715695613774473	-0.5846666066146158	-0.4545305237511772	0.019477303878714325	-1.0517516330210972	0.6238435005710743	0.4961925890337697	0.011763151739605973	0.47873325244081244	-0.6725612809997209	0.2275158741313011	-0.3656675410038715	-0.058863153233178964	-1.1465373824700995
00:22:00	-0.5196276873042622	-0.560089364061566	-0.6038055583495032	-0.39213371474955605	-0.6513215524360925	-0.5230370931226501	-0.666638004988299	-0.6559419691722805	-0.6818293452555046	-0.6069166372470849	-0.2759705119617709	-0.7451648461553813	-0.6824863435015758	-0.6872263475085738	-0.7960944932399315	-0.6889921836512224	-0.7308063802591196	-0.9902569193136815	-0.6906062794420015	-0.5549483537133729	-0.4545305237511772	0.0027656280178152484	-1.0687890648907692	0.6476250513314066	0.5853470482091856	-0.004960564865343162	0.4156279919131217	-0.6725612809997209	0.15223965164877168	-0.3889951854071918	-0.1308971249781864	-1.1540264659167323
00:23:00	-0.5268956547982644	-0.560089364061566	-0.6038055583495032	-0.3998336680823121	-0.6513215524360925	-0.5494222654051792	-0.666638004988299	-0.684166590748857	-0.7039251189334467	-0.6069166372470849	-0.2759705119617709	-0.7694603112518429	-0.6824863435015758	-0.6872263475085738	-0.8042254984884974	-0.6889921836512224	-0.7376686189127308	-0.9842966655878529	-0.6404276107770583	-0.4955118479108875	-0.4118987209674564	0.019477303878714318	-1.0687890648907692	0.6238435005710744	0.6120933859618104	-0.20564516412473288	0.3682990465173538	-0.6725612809997209	0.1898777628900365	-0.39677106687496516	-0.19392685025506784	-1.1989609665965288
00:24:00	-0.5632354922682752	-0.560089364061566	-0.6038055583495032	-0.3998336680823121	-0.6513215524360925	-0.5494222654051792	-0.666638004988299	-0.684166590748857	-0.7094490623529321	-0.6201921686859466	-0.2759705119617709	-0.7888966833290121	-0.6824863435015758	-0.6872263475085738	-0.8204875089856293	-0.6889921836512224	-0.7513930962199533	-0.9783364118620241	-0.5986120535562722	-0.4558875107092305	-0.41798897850798783	0.011121465948264818	-1.0574307769776545	0.6119527251909084	0.6655860614670597	-0.13875029770493624	0.39196351921523775	-0.6522473473186409	0.1992872907003527	-0.39677106687496516	-0.18492260378694197	-1.2064500500431616
00:25:00	-0.5632354922682752	-0.560089364061566	-0.6038055583495032	-0.4075336214150681	-0.6513215524360925	-0.5494222654051792	-0.666638004988299	-0.684166590748857	-0.7260208926113887	-0.6268299344053774	-0.2759705119617709	-0.8034739623868891	-0.6824863435015758	-0.6933654738653549	-0.844880524731327	-0.6889921836512224	-0.7513930962199533	-0.9068133671520796	-0.5567964963354862	-0.4063570892071592	-0.4484402662106456	0.011121465948264818	-1.0460724890645399	0.6357342759512405	0.49619258903376995	-0.18892144751978368	0.5339503554025417	-0.6522473473186409	0.2839730409931982	-0.40454694834273863	-0.16691411085069013	-1.2139391334897944
00:26:00	-0.5850393947502817	-0.560089364061566	-0.6038055583495032	-0.4383334347460923	-0.6513215524360925	-0.5494222654051792	-0.666638004988299	-0.684166590748857	-0.7260208926113887	-0.6533809972831008	-0.2759705119617709	-0.818051241444766	-0.6824863435015758	-0.6995046002221358	-0.8692735404770248	-0.6889921836512224	-0.7719798121807869	-0.841250576167964	-0.5567964963354862	-0.3865449206063307	-0.47889155391330335	0.06125649353096198	-1.0290350571948679	0.7546420297529018	0.5318543727039361	-0.13038843940246178	0.5339503554025417	-0.6522473473186409	0.22751587413130112	-0.4278745927460589	-0.1308971249781864	-1.2139391334897944
00:27:00	-0.5923073622442838	-0.574476756218192	-0.6038055583495032	-0.4383334347460923	-0.6404198251206181	-0.5494222654051792	-0.666638004988299	-0.6629981245664247	-0.7260208926113887	-0.6600187630025317	-0.2759705119617709	-0.8326285205026429	-0.6824863435015758	-0.7424784847196024	-0.8936665562227225	-0.6889921836512224	-0.7857042894880094	-0.8114493075388204	-0.5400702734471718	-0.3865449206063307	-0.5032525840754295	0.40384584867939244	-1.0290350571948679	0.6714066020917389	0.4783616971986866	-0.12202658109998715	0.5576148281004256	-0.6590186585456675	0.15223965164877185	-0.4356504742138323	-0.1489056179144383	-1.2139391334897944
00:28:00	-0.5923073622442838	-0.574476756218192	-0.6038055583495032	-0.4383334347460923	-0.6404198251206181	-0.5494222654051792	-0.666638004988299	-0.6629981245664247	-0.7260208926113887	-0.7861363116717179	-0.2759705119617709	-0.8326285205026429	-0.6824863435015758	-0.7424784847196024	-0.9099285667198543	-0.6889921836512224	-0.7925665281416207	-0.7995288000871629	-0.5400702734471718	-0.3865449206063307	-0.5276136142375557	0.42055752454029144	-1.0290350571948679	0.6119527251909082	0.46053080536360347	-0.11366472279751258	0.5102858827046577	-0.6454760360916142	0.15223965164877185	-0.4434263556816057	-0.1579098643825642	-1.2139391334897944
00:29:00	-0.599575329738286	-0.574476756218192	-0.6038055583495032	-0.4537333414116044	-0.6404198251206181	-0.5494222654051792	-0.666638004988299	-0.6629981245664247	-0.7260208926113887	-0.7861363116717179	-0.2759705119617709	-0.8472057995605199	-0.6824863435015758	-0.7424784847196024	-0.9261905772169862	-0.6889921836512224	-0.7925665281416207	-0.7995288000871629	-0.5400702734471718	-0.3865449206063307	-0.5519746443996818	0.4122016866098419	-1.0290350571948679	0.5049357467694129	0.4248690216934373	-0.1303884394024618	0.5023977251386964	-0.6522473473186409	0.11460154040750703	-0.4434263556816057	-0.16691411085069016	-1.2139391334897944
00:30:00	-0.5777714272562795	-0.574476756218192	-0.6038055583495032	-0.4768332014098725	-0.6404198251206181	-0.5494222654051792	-0.666638004988299	-0.6488858137781365	-0.7260208926113887	-0.7861363116717179	-0.2759705119617709	-0.8569239855991045	-0.6761515715482217	-0.7117828529356977	-0.9505835929626839	-0.6889921836512224	-0.7925665281416207	-0.8114493075388204	-0.5400702734471718	-0.3865449206063307	-0.576335674561808	0.40384584867939244	-1.0290350571948679	0.4335910944884162	0.4605308053636036	-0.17219773091483467	0.5023977251386964	-0.6522473473186409	-0.0359509045575518	-0.4823057630204728	-0.18492260378694197	-1.2139391334897944
00:31:00	-0.5777714272562795	-0.574476756218192	-0.6038055583495032	-0.5076330147408967	-0.6404198251206181	-0.5494222654051792	-0.666638004988299	-0.6488858137781365	-0.7260208926113887	-0.7794985459522871	-0.2759705119617709	-0.8569239855991045	-0.650812483734805	-0.6995046002221358	-0.942452587714118	-0.6889921836512224	-0.7925665281416207	-0.8531710836196214	-0.5317071620030147	-0.37663883630591644	-0.588516189642871	0.31193163144444774	-1.0290350571948679	0.5406080729099113	0.4337844676109789	-0.24745445563710586	0.46295693730888965	-0.6861039034537743	-0.08299854360913268	-0.4978575259560196	-0.1939268502550679	-1.2139391334897944
00:32:00	-0.5705034597622773	-0.574476756218192	-0.6038055583495032	-0.5384328280719208	-0.6404198251206181	-0.542825972334547	-0.666638004988299	-0.5642119490484073	-0.7260208926113887	-0.7662230145134254	-0.2759705119617709	-0.8569239855991045	-0.606469080061326	-0.6749480947950119	-0.7960944932399315	-0.6889921836512224	-0.7925665281416207	-0.8352903224421352	-0.5317071620030147	-0.37663883630591644	-0.6006967047239342	0.3537108210966953	-1.0290350571948679	0.588171174430576	0.38029179210572933	-0.2809018888470042	0.3761872040833151	-0.6861039034537743	-0.10181759922976504	-0.5134092888915665	-0.1939268502550679	-1.2139391334897944
00:33:00	-0.555967524774273	-0.574476756218192	-0.6038055583495032	-0.561532688070189	-0.6404198251206181	-0.542825972334547	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.7662230145134254	-0.30256178715447496	-0.8569239855991045	-0.5811299922479095	-0.6503915893678882	-0.7798324827427997	-0.6889921836512224	-0.7513930962199533	-0.8412505761679638	-0.6237013878887439	-0.37663883630591644	-0.6189674773455288	0.33699914523579627	-1.0290350571948679	0.6238435005710743	0.40703812985835414	-0.2809018888470042	0.36829904651735373	-0.7131891483618811	-0.1112271270400812	-0.5289610518271133	-0.18492260378694195	-1.2139391334897944
00:34:00	-0.5341636222922665	-0.567283060139879	-0.6038055583495032	-0.569232641402945	-0.6404198251206181	-0.5560185584758115	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.7662230145134254	-0.3238348073086382	-0.8569239855991045	-0.555790904434493	-0.6381133366543263	-0.7229154460028383	-0.6889921836512224	-0.7376686189127308	-0.8531710836196212	-0.6571538336653727	-0.37663883630591644	-0.6311479924265919	0.33699914523579627	-1.0290350571948679	0.5524988482900776	0.4605308053636035	-0.33107303866185167	0.2657529981598564	-0.7131891483618811	-0.13945571047102973	-0.5522886962304335	-0.16691411085069013	-1.2139391334897944
00:35:00	-0.5341636222922665	-0.567283060139879	-0.6038055583495032	-0.5923325014012132	-0.6404198251206181	-0.5560185584758115	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.7662230145134254	-0.3504260825013422	-0.8569239855991045	-0.5304518166210763	-0.6135568312272025	-0.7229154460028383	-0.6889921836512224	-0.7170819029518971	-0.8650915910712786	-0.6571538336653727	-0.37663883630591644	-0.643328507507655	0.32864330730534674	-1.0290350571948679	0.5524988482900774	0.46944625128114514	-0.38960604677917365	0.3130819435556244	-0.6928752146808009	-0.13945571047102973	-0.5211851703593399	-0.17591835731881605	-1.2139391334897944
00:36:00	-0.4905558173282536	-0.567283060139879	-0.6038055583495032	-0.6154323613994813	-0.6404198251206181	-0.5560185584758115	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.7662230145134254	-0.37701735769404626	-0.8569239855991045	-0.511447500761014	-0.5890003258000788	-0.7229154460028383	-0.6889921836512224	-0.5523881752652278	-0.8650915910712786	-0.6655169451095299	-0.37663883630591644	-0.6494187650481865	0.27015244179220005	-1.0119976253251959	0.5287172975297453	0.49619258903376984	-0.23909259733463128	0.4077398343471603	-0.5980768575024273	-0.18650334952261055	-0.5211851703593399	-0.22093958965944563	-1.2139391334897944
00:37:00	-0.3888042724122233	-0.567283060139879	-0.6038055583495032	-0.6385322213977495	-0.6404198251206181	-0.5560185584758115	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.7662230145134254	-0.4036086328867503	-0.8423467065412276	-0.4861084129475973	-0.564443820372955	-0.7229154460028383	-0.6889921836512224	-0.5523881752652278	-0.8889326059745934	-0.7324218366627874	-0.37663883630591644	-0.7103213404535019	0.23672909007040197	-1.0119976253251959	0.409809543728084	0.45161535944606196	-0.1805595892173092	0.24997668302793377	-0.5709916125943206	-0.20532240514324293	-0.5445128147626601	-0.20293109672319382	-1.2139391334897944
00:38:00	-0.3815363049182212	-0.567283060139879	-0.6038055583495032	-0.6616320813960176	-0.6404198251206181	-0.5560185584758115	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.739671951635702	-0.4301999080794543	-0.8423467065412276	-0.4797736409942432	-0.5460264413026121	-0.7147844407542724	-0.6889921836512224	-0.5523881752652278	-0.8948928597004222	-0.7407849481069446	-0.37663883630591644	-0.7285921130750966	0.1531707107659067	-1.0063184813686386	0.40980954372808387	0.40703812985835397	-0.15547401430988556	0.2815293132917791	-0.5709916125943207	-0.1676842939019782	-0.5445128147626601	-0.18492260378694195	-1.2139391334897944
00:39:00	-0.3815363049182212	-0.6032515405314441	-0.6038055583495032	-0.6693320347287736	-0.6404198251206181	-0.5560185584758115	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.7064831230385478	-0.46210943831069917	-0.8423467065412276	-0.4607693251341808	-0.5214699358754884	-0.649736398765745	-0.6889921836512224	-0.5523881752652278	-0.900853113426251	-0.6906062794420015	-0.37663883630591644	-0.7407726281561597	0.09467984525276012	-1.0063184813686386	0.40980954372808387	0.22872921150752246	-0.12202658109998726	0.2973056284237018	-0.6522473473186409	-0.17709382171229443	-0.6067198665048474	-0.13089712497818645	-1.2139391334897944
00:40:00	-0.3815363049182212	-0.6392200209230092	-0.6038055583495032	-0.6770319880615296	-0.6404198251206181	-0.5560185584758115	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.6865698258802552	-0.4887007135034032	-0.8423467065412276	-0.42909546536741006	-0.49691343044836467	-0.5440333305343881	-0.6889921836512224	-0.5523881752652278	-0.8948928597004222	-0.6738800565536871	-0.37663883630591644	-0.7590434007777543	0.09467984525276012	-1.0063184813686386	0.3741372175875856	0.21981376558998095	-0.11366472279751261	0.21842405276408844	-0.6657899697726943	-0.13945571047102967	-0.6144957479726209	-0.13089712497818642	-1.2139391334897944
00:41:00	-0.3670003699302169	-0.6392200209230092	-0.6038055583495032	-0.6770319880615296	-0.6404198251206181	-0.5626148515464438	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.6799320601608243	-0.5897475592356785	-0.8423467065412276	-0.3910868336472852	-0.4723569250212408	-0.5359023252858222	-0.6889921836512224	-0.5866993685332839	-0.8948928597004222	-0.6487907222212155	-0.37663883630591644	-0.789494688480412	0.011121465948264811	-1.0063184813686386	0.3860279929677517	0.18415198191981474	0.0034012934371314696	0.24997668302793374	-0.6590186585456675	-0.30882721105672084	-0.6144957479726209	-0.031850413828801216	-1.2064500500431616
00:42:00	-0.3670003699302169	-0.6392200209230092	-0.6038055583495032	-0.6770319880615296	-0.6404198251206181	-0.5626148515464438	-0.666638004988299	-0.5077627058952544	-0.7260208926113887	-0.6732942944413934	-0.6535666196981682	-0.8423467065412276	-0.35941297388051446	-0.4478004195941171	-0.5277713200372562	-0.6889921836512224	-0.5866993685332839	-0.900853113426251	-0.6487907222212155	-0.37663883630591644	-0.8321264912641329	-0.2144861581738724	-1.0063184813686386	0.4811541960090807	0.18415198191981463	-0.01332242316781762	0.21842405276408844	-0.6183907911835074	-0.49701776726304436	-0.6300475109081678	-0.040854660296927185	-1.1989609665965288
